id_usuario,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
9227,355,346,328,380.37,417.37
9228,355,351,338,366.83,396.17
9229,378,392,346,402.54,419.87
9230,333,325,310,361.46,352.86
9231,374,369,351,371.02,362.41
9232,351,385,378,394.5,428.02
9233,332,366,377,388.33,372.98
9234,354,364,299,418.3,378.19
9235,320,330,304,361.01,360.13
9236,341,319,342,368.97,373.17
9237,381,344,338,414.36,385.1
9238,348,367,317,391.3,391.25
9239,379,358,354,390.48,381.25
9240,374,356,324,394.98,411.68
9241,363,352,324,364.33,384.06
9242,355,354,348,389.72,382.52
9243,347,369,320,361.85,371.7
9244,332,315,339,367.58,371.72
9245,348,353,330,360.83,407.82
9246,354,347,373,407.4,401.24
9247,353,412,324,425.72,379.58
9248,359,376,326,403.41,384.31
9249,325,349,343,407.08,363.6
9250,355,374,372,407.15,407.98
9251,338,346,312,382.54,406.7
9252,350,370,332,411.57,387.06
9253,365,357,340,392.57,423.26
9254,338,357,319,377.7,360.41
9255,362,350,310,370.72,419.96
9256,350,354,310,384.08,429.73
9257,353,360,330,374.34,415.72
9258,370,358,364,403.85,406.25
9259,306,352,347,376.79,366.5
9260,346,343,345,368.78,394.15
9261,352,333,322,352.52,373.82
9262,360,375,377,375.03,383.6
9263,360,348,343,384.66,401.26
9264,387,332,321,391.46,393.07
9265,367,334,308,380.6,412.19
9266,340,336,322,381.66,352.47
9267,346,353,316,379.15,391.9
9268,326,397,307,364.15,403.61
9269,372,327,348,393.05,397.14
9270,382,370,313,402.24,438.51
9271,388,357,332,412.99,400.23
9272,330,378,335,372.67,354.75
9273,386,378,315,368.15,410.77
9274,395,342,338,376.25,366.16
9275,319,332,315,422.87,335.67
9276,368,375,331,404.34,396.69
9277,333,340,325,391.56,383.88
9278,363,372,353,376.85,393.3
9279,344,335,340,370.83,368.73
9280,369,348,313,392.87,351.25
9281,339,333,304,392.49,366.87
9282,364,361,352,421.97,407.64
9283,330,349,308,385.69,371.63
9284,354,343,342,381.73,344.21999999999997
9285,306,348,311,372.38,333.83
9286,373,360,348,424.44,429.09
9287,369,344,328,398.62,380.37
9288,321,365,331,381.46,374.67
9289,322,346,303,367.36,352.16
9290,384,376,347,402.4,435.68
9291,386,410,359,461.6,400.18
9292,373,345,312,394.92,385.13
9293,339,352,339,372.82,367.89
9294,332,344,299,369.21,371.15
9295,339,329,310,376.56,341.45
9296,338,365,319,409.73,422.76
9297,356,332,362,405.51,384.1
9298,335,334,315,368.69,374.77
9299,334,313,322,394.61,404.69
9300,343,336,291,393.82,403.85
9301,383,390,364,427.14,441.66
9302,350,383,333,399.54,385.3
9303,355,392,318,421.38,444.65
9304,355,357,336,397.57,417.88
9305,355,324,334,359.74,378.31
9306,335,356,274,352.02,395.72
9307,374,334,312,407.03,388.63
9308,355,371,316,373.82,415.32
9309,390,362,325,397.77,423.46999999999997
9310,356,367,338,369.36,384.52
9311,370,330,349,371.42,414.9
9312,369,374,363,392.05,393.35
9313,348,311,298,407.49,394.86
9314,372,375,314,424.09,416.55
9315,379,368,340,402.31,401.64
9316,334,345,319,423.9,381.44
9317,344,336,358,427.44,372.2
9318,381,369,340,398.04,400.14
9319,331,334,291,346.71,380.96999999999997
9320,322,348,360,397.16,386.51
9321,371,372,317,374.25,418.61
9322,348,326,290,365.62,381.61
9323,340,332,302,395.67,386.7
9324,379,363,318,408.6,391.41
9325,370,347,336,387.64,423.39
9326,388,366,335,383.87,406.58
9327,381,367,340,402.2,412.35
9328,326,299,331,356.59,383.59
9329,343,311,301,370.36,361.37
9330,398,331,371,372.99,391.71
9331,359,374,349,425.09,437.81
9332,355,317,332,361.09,417.74
9333,355,331,346,413.11,408.28000000000003
9334,355,391,313,361.99,409.33
9335,319,310,298,326.22,359.27
9336,343,366,326,444.84,459.46
9337,365,350,318,395.33,428.8
9338,355,373,286,349.7,368.14
9339,383,349,308,408.37,383.56
9340,297,339,327,380.13,364.24
9341,344,382,317,408.65,404.72
9342,325,362,316,355.38,366.79
9343,343,352,327,386.65999999999997,382.25
9344,319,300,324,368.1,358.23
9345,342,354,290,391.54,371.46
9346,339,363,299,388.77,385.34
9347,361,352,363,356.71999999999997,403.04
9348,350,343,303,416.25,373.7
9349,345,334,337,403.35,414.43
9350,364,343,320,413.86,408.69
9351,335,336,285,367.25,381.74
9352,347,307,336,396.99,382.2
9353,349,364,336,398.73,389.21
9354,329,359,325,386.1,346.84000000000003
9355,357,357,335,362.31,404.51
9356,368,357,343,369.98,395.79
9357,294,317,290,362.18,350.51
9358,335,343,370,395.62,367.92
9359,332,330,282,358.9,348.37
9360,353,363,361,388.92,400.88
9361,359,373,339,390.31,402.9
9362,333,363,340,354.45,377.43
9363,331,313,300,370.16,360.97
9364,347,387,334,400.12,397.26
9365,368,344,345,379.83,408.21
9366,362,357,320,418.01,389.49
9367,385,378,332,373.15,414.63
9368,311,328,333,357.84,346.95
9369,340,326,321,418.52,389.45
9370,352,344,300,401.24,383.46
9371,373,366,406,428.04,410.97
9372,353,381,356,407.12,400.64
9373,341,339,330,403.15,365.94
9374,336,355,301,389.4,386.53000000000003
9375,354,334,345,399.08,383.95
9376,332,340,329,381.74,405.58
9377,342,361,343,409.99,382.45
9378,346,325,254,401.59000000000003,386.54
9379,338,340,339,382.21,388.0
9380,323,373,335,380.85,382.36
9381,350,347,325,383.02,390.31
9382,334,326,337,380.98,399.13
9383,357,381,350,380.03,382.52
9384,394,363,347,396.87,411.77
9385,395,366,320,428.91,377.81
9386,339,362,318,423.61,402.52
9387,379,347,331,383.14,401.24
9388,327,355,331,363.44,396.45
9389,342,340,268,369.75,350.71
9390,374,387,322,418.62,412.56
9391,359,369,364,432.55,425.08
9392,346,316,310,368.81,379.27
9393,322,346,304,373.92,364.43
9394,405,361,323,360.23,397.31
9395,354,345,363,424.65,427.62
9396,372,369,358,434.59,411.28
9397,328,361,289,376.51,398.53000000000003
9398,376,356,325,417.29,388.09
9399,393,397,376,443.71,416.18
9400,315,329,317,354.26,373.68
9401,342,324,306,371.63,369.07
9402,356,349,328,382.68,376.49
9403,321,329,308,410.69,414.87
9404,373,342,325,383.39,396.13
9405,330,324,292,360.78,382.44
9406,349,352,287,381.74,371.46
9407,339,323,311,399.06,384.12
9408,343,329,304,381.4,393.65
9409,384,378,329,367.04,410.6
9410,345,318,320,358.11,372.78
9411,341,357,309,420.01,368.44
9412,337,334,359,357.7,382.69
9413,342,334,333,367.36,360.13
9414,348,356,299,404.13,401.34
9415,363,381,319,400.99,393.39
9416,338,324,315,359.29,364.9
9417,352,369,320,374.46,385.34
9418,363,331,363,380.37,386.6
9419,345,358,333,382.08,410.72
9420,309,314,313,363.91,318.43
9421,390,353,329,433.29,405.38
9422,335,342,290,406.12,370.9
9423,365,346,310,378.13,375.55
9424,357,337,295,390.85,381.15
9425,345,357,364,398.37,382.92
9426,372,373,306,378.68,420.93
9427,368,339,319,373.56,373.57
9428,345,312,315,393.96,379.45
9429,339,335,334,373.28,395.33
9430,332,353,318,367.26,413.91
9431,339,350,330,387.71,380.07
9432,350,332,336,407.68,439.4
9433,369,334,313,387.08,372.42
9434,335,364,309,382.19,357.79
9435,333,328,300,389.3,398.9
9436,380,393,368,412.21,447.11
9437,357,351,302,398.26,383.75
9438,330,363,336,415.28,402.43
9439,364,337,367,380.28,367.92
9440,343,373,326,406.89,391.43
9441,320,322,292,326.8,373.85
9442,379,390,387,383.24,428.84
9443,308,356,322,398.32,397.3
9444,372,362,362,434.13,408.35
9445,367,357,332,420.33,373.64
9446,326,327,303,348.84,391.28
9447,293,326,329,349.76,369.05
9448,355,365,330,388.0,379.19
9449,339,355,318,405.88,361.09
9450,339,348,315,393.25,406.52
9451,340,354,285,392.16,405.2
9452,365,357,349,413.09,399.98
9453,328,340,315,375.49,356.75
9454,324,344,330,409.41,368.92
9455,326,333,314,354.84,379.63
9456,382,349,305,410.19,354.14
9457,337,345,339,376.48,381.07
9458,387,367,346,434.15,425.69
9459,362,380,306,395.05,472.47
9460,371,334,327,354.97,367.57
9461,338,319,280,389.53000000000003,407.85
9462,321,351,367,390.71,398.57
9463,337,361,311,363.82,383.93
9464,340,350,324,385.39,395.52
9465,335,353,347,383.28,398.48
9466,362,358,327,395.14,417.62
9467,327,329,340,386.45,352.71999999999997
9468,350,350,319,354.35,374.68
9469,359,346,329,398.66,388.63
9470,330,346,307,440.54,400.91
9471,371,352,304,383.44,376.4
9472,321,349,313,400.69,375.39
9473,394,372,357,447.48,404.1
9474,319,352,340,368.46,398.25
9475,372,339,322,382.96,394.45
9476,337,316,282,357.05,368.16
9477,352,349,337,390.11,384.9
9478,342,345,341,379.3,380.66
9479,343,331,322,419.57,396.5
9480,344,330,348,423.62,399.3
9481,316,338,325,379.27,396.33
9482,346,344,325,398.96,392.2
9483,375,371,373,406.33,405.63
9484,360,338,361,402.02,394.95
9485,366,365,357,405.31,405.71
9486,363,363,341,399.56,405.14
9487,368,375,323,394.2,375.08
9488,383,354,361,380.44,428.62
9489,371,372,340,376.09,389.14
9490,364,352,328,357.69,389.84
9491,371,366,333,396.77,386.74
9492,329,328,330,365.76,395.02
9493,366,356,317,388.88,401.41
9494,356,346,342,392.89,385.16
9495,338,338,338,381.18,384.21
9496,334,320,328,336.39,357.03
9497,359,372,311,389.9,399.8
9498,381,374,358,378.87,410.18
9499,358,391,379,403.96,372.75
9500,355,352,291,378.08,364.3
9501,361,365,334,404.49,380.53
9502,340,363,304,409.45,366.62
9503,347,342,336,400.23,400.31
9504,297,347,333,376.46,367.52
9505,354,368,330,389.04,360.9
9506,365,351,342,362.62,380.89
9507,348,369,338,418.07,403.64
9508,350,317,326,391.94,396.24
9509,333,328,291,407.81,394.5
9510,341,364,313,397.69,362.93
9511,359,369,318,355.86,391.2
9512,350,348,317,390.81,425.42
9513,323,335,318,371.75,365.63
9514,334,357,338,367.95,350.24
9515,373,370,366,450.29,396.24
9516,368,375,371,394.21,391.84
9517,321,310,304,358.33,361.3
9518,383,393,340,462.48,448.66
9519,334,348,335,364.88,411.37
9520,356,366,296,404.69,426.19
9521,331,342,287,389.46,391.25
9522,377,343,322,368.22,397.9
9523,379,357,330,455.2,455.05
9524,304,315,279,414.28,359.23
9525,356,323,339,381.73,378.94
9526,367,349,336,412.31,410.24
9527,371,376,338,405.18,423.11
9528,373,393,362,424.21999999999997,425.71
9529,336,336,326,409.29,364.25
9530,354,354,360,405.2,422.91
9531,344,335,313,364.76,368.95
9532,346,333,324,391.47,433.44
9533,319,325,321,369.71,348.51
9534,357,335,341,380.38,428.15
9535,358,384,336,382.72,412.57
9536,368,352,330,361.57,342.05
9537,365,390,323,436.96,419.26
9538,353,350,289,373.05,382.67
9539,345,314,312,413.41,354.73
9540,366,368,345,386.37,383.91
9541,357,325,310,360.19,392.65
9542,339,357,335,368.46,375.99
9543,345,325,312,369.25,384.12
9544,353,332,311,383.28000000000003,395.54
9545,390,385,369,443.43,413.3
9546,329,347,330,355.0,383.51
9547,359,358,298,412.93,391.84
9548,373,379,373,428.89,445.14
9549,361,378,295,389.11,407.67
9550,342,342,357,417.55,392.43
9551,340,357,315,389.03,390.44
9552,364,361,319,391.53,408.14
9553,369,376,369,418.15,439.11
9554,346,380,346,398.43,404.9
9555,352,351,334,372.81,359.76
9556,349,373,350,385.27,388.62
9557,391,354,345,379.04,374.64
9558,367,379,332,398.65,378.77
9559,346,386,300,414.18,371.46999999999997
9560,355,336,296,373.22,424.71999999999997
9561,365,353,341,378.0,372.54
9562,357,337,321,375.03,356.55
9563,372,385,363,453.01,378.31
9564,329,333,328,344.4,346.48
9565,364,341,374,391.08,371.55
9566,329,318,322,361.03000000000003,332.38
9567,320,318,241,346.68,414.91
9568,375,326,298,414.83,407.48
9569,334,306,286,372.86,335.87
9570,337,321,295,396.13,359.15
9571,336,334,346,403.59000000000003,401.36
9572,349,356,325,395.71999999999997,392.23
9573,353,342,320,394.74,340.38
9574,380,369,326,439.75,416.14
9575,334,302,298,346.01,350.29
9576,332,350,331,380.08,388.72
9577,360,364,343,378.47,408.52
9578,352,359,328,394.58,394.48
9579,333,337,317,353.39,371.53
9580,360,356,323,379.89,330.76
9581,350,338,321,377.33,403.76
9582,355,318,332,361.47,403.08
9583,335,372,309,392.73,425.33
9584,359,383,319,428.62,429.1
9585,387,372,344,419.91,437.33
9586,326,341,317,379.45,349.26
9587,325,321,338,389.84,423.31
9588,366,357,318,420.01,404.49
9589,313,351,325,402.73,381.89
9590,342,353,300,423.12,387.69
9591,338,357,317,353.02,356.32
9592,359,365,373,416.04,404.46
9593,370,348,314,410.81,375.28
9594,343,382,322,386.63,439.27
9595,336,337,326,391.78000000000003,411.09
9596,353,375,298,380.14,386.62
9597,369,348,326,405.32,394.48
9598,361,358,333,383.26,397.83
9599,355,367,377,436.08,417.69
9600,381,401,347,441.35,417.54
9601,346,297,322,370.37,373.54
9602,345,357,307,366.33,358.08
9603,310,349,277,378.05,338.23
9604,336,353,328,385.6,398.77
9605,361,372,313,400.83,405.7
9606,369,365,329,431.64,388.66
9607,354,376,319,402.4,425.06
9608,359,374,323,395.74,400.71
9609,336,341,301,383.0,379.08
9610,311,359,306,414.14,387.5
9611,338,337,333,382.13,370.46
9612,353,372,300,403.12,385.56
9613,346,340,330,406.77,406.81
9614,301,317,326,365.42,384.55
9615,359,325,325,389.89,392.78
9616,343,336,315,368.84,356.78000000000003
9617,341,353,345,408.8,406.34
9618,356,343,315,422.96,380.76
9619,376,355,328,377.86,397.25
9620,345,320,331,335.6,320.15
9621,377,338,338,393.58,415.40000000000003
9622,339,346,349,388.15,380.32
9623,333,361,303,379.93,357.86
9624,348,332,346,379.0,352.91
9625,298,331,336,367.98,362.85
9626,347,346,292,363.77,364.03
9627,357,374,349,362.56,396.28
9628,356,346,317,377.76,373.14
9629,325,353,331,358.27,363.71
9630,339,369,322,388.81,393.31
9631,333,343,330,390.36,380.74
9632,380,359,292,387.67,403.77
9633,358,365,331,450.27,390.6
9634,337,331,334,395.04,362.68
9635,341,358,341,394.08,401.01
9636,346,369,349,421.35,414.55
9637,349,330,329,401.7,380.11
9638,343,345,330,376.04,370.63
9639,354,354,300,380.24,367.43
9640,351,358,341,391.96,393.0
9641,396,402,383,423.7,420.83
9642,328,374,319,425.33,372.57
9643,345,327,333,418.92,420.46
9644,357,360,328,396.34,408.52
9645,367,364,342,405.46999999999997,395.99
9646,337,383,298,385.12,393.88
9647,356,338,313,373.0,360.24
9648,349,350,354,376.39,388.97
9649,352,365,328,405.76,386.37
9650,355,381,392,405.78,391.49
9651,310,316,291,361.1,359.94
9652,352,335,306,404.05,372.75
9653,338,341,322,376.64,388.31
9654,343,388,340,404.94,444.43
9655,318,325,287,410.41,352.51
9656,356,357,320,418.0,373.96999999999997
9657,356,358,331,366.25,383.88
9658,343,363,376,407.54,420.82
9659,331,323,323,377.07,319.65
9660,372,389,349,395.19,413.56
9661,379,372,329,399.06,391.0
9662,339,348,311,396.74,382.49
9663,350,365,337,429.6,392.72
9664,357,351,294,396.62,371.76
9665,334,336,311,332.36,355.81
9666,339,350,343,350.21,375.15
9667,351,342,315,364.97,383.84
9668,368,388,354,421.29,386.33
9669,338,370,313,409.37,378.58
9670,345,381,302,389.96,346.68
9671,361,363,345,392.5,408.11
9672,343,323,355,415.75,393.89
9673,328,326,326,342.63,347.82
9674,331,329,319,406.93,361.54
9675,347,353,365,379.79,419.02
9676,353,361,353,386.18,357.54
9677,407,377,356,394.77,396.74
9678,366,352,314,398.42,391.99
9679,349,349,302,367.92,393.94
9680,367,346,310,389.82,431.65999999999997
9681,331,338,303,354.77,354.01
9682,349,327,337,411.31,409.73
9683,360,376,350,419.85,426.24
9684,358,365,322,362.42,392.02
9685,358,352,311,387.88,385.52
9686,358,363,350,429.97,427.38
9687,328,315,302,376.48,335.05
9688,362,367,399,456.07,412.02
9689,332,335,330,415.1,396.39
9690,335,369,355,425.15,397.86
9691,376,332,341,392.62,392.35
9692,362,364,314,387.02,344.94
9693,343,327,341,412.05,431.35
9694,348,399,315,420.56,379.49
9695,342,364,353,404.91,405.36
9696,377,363,348,381.08,395.26
9697,345,338,319,405.46999999999997,357.27
9698,357,340,325,364.67,353.28
9699,361,331,291,355.57,371.81
9700,369,351,346,384.69,412.18
9701,323,360,302,372.53,375.59
9702,350,356,306,365.6,365.14
9703,378,344,376,415.23,410.61
9704,364,370,340,407.38,451.22
9705,363,360,327,400.54,408.92
9706,346,374,332,405.22,432.63
9707,370,354,372,386.69,409.09
9708,347,349,349,368.62,383.78
9709,370,368,339,392.01,397.68
9710,342,343,343,402.5,401.71
9711,328,378,314,389.51,377.49
9712,390,357,328,426.62,384.3
9713,343,354,321,399.68,384.61
9714,345,363,338,413.61,420.28
9715,352,342,354,405.15,409.27
9716,369,352,300,392.64,425.06
9717,391,375,337,386.81,396.12
9718,354,368,316,371.51,374.98
9719,350,369,306,388.58,378.5
9720,359,333,347,396.35,396.73
9721,331,326,318,352.14,355.56
9722,363,368,313,418.72,372.47
9723,335,339,310,383.18,377.44
9724,360,324,329,402.36,409.65999999999997
9725,346,361,329,411.03,401.58
9726,352,352,310,393.17,435.75
9727,360,327,329,354.76,365.66
9728,367,364,356,411.72,395.92
9729,333,343,315,417.21,409.27
9730,363,332,321,404.74,408.52
9731,398,371,351,393.85,406.85
9732,358,380,359,391.94,415.47
9733,373,359,334,392.1,386.23
9734,322,320,304,345.33,333.85
9735,334,316,330,370.27,390.94
9736,363,372,343,405.49,423.87
9737,310,307,296,356.33,374.16
9738,353,380,326,416.64,409.42
9739,365,347,351,363.96,377.21
9740,373,351,361,347.57,395.37
9741,349,361,362,364.49,370.54
9742,349,341,321,397.05,348.99
9743,353,366,332,370.28,395.83
9744,360,344,310,382.6,396.63
9745,397,307,349,416.67,417.68
9746,382,356,350,392.25,381.86
9747,352,333,317,374.56,371.84
9748,339,357,327,399.71,421.04
9749,368,391,291,380.92,396.32
9750,380,339,328,399.38,431.86
9751,350,357,343,390.32,403.36
9752,353,357,339,383.38,360.05
9753,340,343,313,364.37,401.51
9754,342,358,328,369.53,403.58
9755,341,371,349,384.14,409.5
9756,358,338,374,423.39,396.17
9757,372,383,330,382.25,404.55
9758,390,346,320,387.85,419.97
9759,407,367,338,400.46,394.67
9760,331,374,341,418.36,393.27
9761,356,362,327,372.7,388.83
9762,389,389,376,411.24,413.14
9763,346,358,375,376.39,393.18
9764,349,346,321,371.75,402.78000000000003
9765,369,341,314,413.54,405.98
9766,377,333,333,416.09000000000003,389.95
9767,352,375,370,444.66,415.15
9768,352,327,347,365.98,367.32
9769,375,377,337,396.02,421.02
9770,350,370,325,372.23,413.88
9771,343,340,336,402.03,391.52
9772,336,357,335,378.58,423.07
9773,368,365,342,396.17,410.71
9774,337,319,328,366.0,365.67
9775,330,350,349,391.31,407.86
9776,373,342,358,386.36,399.25
9777,344,317,301,334.24,374.52
9778,350,336,322,364.91,400.29
9779,365,354,314,399.57,378.03
9780,338,370,345,396.69,424.64
9781,360,339,334,403.23,375.32
9782,332,342,328,376.9,388.72
9783,366,383,314,396.58,446.59
9784,357,345,331,374.37,411.07
9785,353,373,332,389.3,420.56
9786,337,325,287,406.65,368.2
9787,328,340,306,361.25,372.35
9788,325,315,286,378.61,349.21
9789,386,435,360,413.61,436.57
9790,384,345,331,403.57,404.14
9791,381,380,350,403.48,398.54
9792,326,342,290,353.35,376.35
9793,344,348,296,396.12,417.15
9794,365,348,354,413.84,435.1
9795,357,354,320,359.79,392.83
9796,372,336,332,350.94,400.64
9797,375,355,341,433.54,388.83
9798,358,342,359,405.69,387.57
9799,382,342,332,383.96,364.15
9800,378,347,365,387.94,412.29
9801,380,394,360,434.2,408.08
9802,349,339,345,356.72,414.94
9803,327,358,315,341.65,397.93
9804,289,302,290,354.24,328.53
9805,331,340,332,386.59,416.21
9806,319,335,297,378.2,382.91
9807,353,336,318,409.79,407.33
9808,370,324,313,349.91,352.9
9809,351,324,298,379.53,395.88
9810,329,338,332,356.08,380.7
9811,314,343,303,371.56,390.4
9812,348,370,361,412.29,409.67
9813,348,381,380,393.2,430.71
9814,355,357,326,374.31,449.68
9815,351,372,366,398.44,369.93
9816,322,355,332,392.58,356.0
9817,331,326,325,357.42,375.21999999999997
9818,354,368,364,402.52,434.76
9819,376,359,352,445.27,406.74
9820,348,348,355,401.52,404.75
9821,367,343,292,365.87,400.62
9822,349,335,334,382.21,371.78
9823,367,382,321,434.56,414.34
9824,348,366,336,397.53000000000003,365.72
9825,340,368,329,366.57,408.46
9826,388,362,366,421.67,409.38
9827,357,324,355,409.35,359.87
9828,360,302,329,364.95,377.43
9829,397,384,344,439.44,443.65000000000003
9830,367,370,341,424.1,373.54
9831,332,327,320,401.2,375.74
9832,376,410,368,405.5,434.26
9833,391,329,343,390.18,389.92
9834,384,390,352,416.81,436.22
9835,383,362,284,400.54,386.25
9836,366,340,292,353.52,387.45
9837,372,395,317,423.98,411.8
9838,368,352,329,391.48,377.9
9839,397,352,359,406.68,360.88
9840,333,343,346,391.28,402.08
9841,354,383,334,393.52,389.89
9842,356,347,301,375.81,383.04
9843,357,367,334,421.85,427.2
9844,355,359,350,403.13,378.78
9845,387,365,361,400.29,410.27
9846,368,382,351,420.33,422.63
9847,380,372,343,384.98,380.26
